-0.541892,0.25983,-0.541892,0.362571,0.362571,-0.42239799999999994,-0.18341,-0.811449,-1.5284149999999999,-1.814645,-2.310222,0.0,3598.5
0.603509,0.8,-0.154386,-1.0004170000000001,-1.0004170000000001,0.37333299999999997,0.722807,0.38643299999999997,-0.403509,-0.698386,-1.171462,-1.0,3562.5
0.23947,0.6198060000000001,-0.28173000000000004,-0.364912,-0.364912,0.6000850000000001,0.981828,0.812321,0.046485000000000005,-0.294126,-0.7127760000000001,0.0,3549.5
0.069979,1.154654,-0.237929,0.647979,0.647979,0.033589999999999995,0.260322,0.20993699999999998,-0.460462,-0.86606,-1.226032,1.0,3572.5
-1.464951,0.6571739999999999,-1.957831,2.225332,2.225332,-1.7798470000000002,-1.812705,-1.760679,-2.350767,-2.864732,-3.169953,1.0,3652.0
0.204722,0.327556,-8.091443,0.314896,0.314896,-1.7333150000000002,-1.961239,-1.8807150000000001,-2.361813,-2.967108,-3.252809,0.0,3663.5
-1.105046,0.639063,-1.584343,2.51126,2.51126,-3.112768,-3.948875,-4.006568,-4.357609,-5.040074,-5.353482,1.0,3755.5
-2.093628,0.0,-2.55812,2.383171,2.383171,-3.830949,-5.4811440000000005,-5.796272,-6.159298000000001,-6.880103999999999,-7.269181,1.0,3845.0
-0.5937020000000001,0.322664,-1.187403,0.7542260000000001,0.7542260000000001,-2.994321,-5.373,-6.026502,-6.440372,-7.164688000000001,-7.650146,1.0,3874.0
0.529032,0.954839,-0.541936,0.025813,0.025813,-1.8683869999999998,-4.650322,-5.598279,-6.027742,-6.749936,-7.356989,0.0,3875.0
-0.854592,0.497449,-1.211735,1.16129,1.16129,-1.6862240000000002,-4.924745,-6.146258,-6.647321000000001,-7.3377550000000005,-8.044642,1.0,3920.0
-0.405371,0.860907,-0.5700529999999999,0.688776,0.688776,-1.388396,-4.600963,-6.202179,-6.845072,-7.476058,-8.270839,1.0,3947.0
0.330452,0.749873,-0.584647,-0.329364,-0.329364,-0.610066,-3.3083379999999996,-5.283003,-6.0981190000000005,-6.747839,-7.590661999999999,0.0,3934.0
-0.732323,0.11363599999999999,-0.757576,0.660905,0.660905,-0.828283,-2.9646470000000003,-5.228115,-6.257576,-6.943434,-7.788721000000001,1.0,3960.0
2.19696,2.19696,-0.42405600000000004,-1.7424240000000002,-1.7424240000000002,1.012593,-0.6296579999999999,-3.024073,-4.2367,-4.9288099999999995,-5.775722,-1.0,3891.0
0.614096,1.608092,-0.233433,-0.9123620000000001,-0.9123620000000001,1.608092,0.783297,-1.686768,-3.030087,-3.7468550000000005,-4.554965,-1.0,3855.5
-0.543338,0.307996,-1.086675,0.246401,0.246401,0.9340229999999999,0.818887,-1.406641,-2.925615,-3.70815,-4.438551,0.0,3865.0
1.0919020000000002,1.3128819999999999,-0.649942,-0.478655,-0.478655,0.964513,1.307682,-0.417696,-2.1051599999999997,-2.976732,-3.6947010000000002,0.0,3846.5
-0.4647560000000001,0.138051,-1.032791,0.688938,0.688938,-0.175574,0.611929,-0.581806,-2.368319,-3.3565709999999997,-4.0735,1.0,3873.0
0.285085,0.440586,-1.127381,-0.37438699999999997,-0.37438699999999997,0.0311,0.947259,0.14859,-1.647661,-2.737851,-3.4348410000000005,0.0,3858.5
-0.03874,0.83936,-0.348657,0.349877,0.349877,-0.232438,0.471333,0.158402,-1.637397,-2.801136,-3.5029269999999997,0.0,3872.0
0.376526,0.623215,-0.48039499999999996,-0.542355,-0.542355,0.23889899999999997,0.76993,0.8699040000000001,-0.726435,-2.0103869999999997,-2.758591,-1.0,3851.0
-0.41269,0.554552,-1.160691,0.675149,0.675149,-0.275987,-0.052876,0.24847399999999997,-0.969822,-2.355429,-3.1626689999999997,1.0,3877.0
0.917311,1.310444,-3.9784059999999997,-1.586278,-1.586278,1.030009,1.1794,1.762111,0.94483,-0.5115970000000001,-1.411785,-1.0,3815.5
-0.388601,0.12953399999999998,-0.919689,1.166295,1.166295,-0.126943,-0.067358,0.56304,0.050518,-1.374093,-2.334197,1.0,3860.0
-0.83014,0.0,-1.060026,1.42487,1.42487,-1.310345,-1.319285,-0.858238,-1.033844,-2.436271,-3.4423160000000004,1.0,3915.0
-0.868034,0.01258,-1.361178,1.519796,1.519796,-2.1663099999999997,-2.521072,-2.296306,-2.239904,-3.4821989999999996,-4.573741,1.0,3974.5
-0.324797,0.14990599999999998,-1.149282,0.704491,0.704491,-2.22361,-2.813242,-2.865709,-2.727046,-3.704684,-4.884864,1.0,4002.5
-1.430157,0.111621,-1.615091,1.324172,1.324172,-2.3178400000000003,-3.6333370000000005,-3.9781370000000003,-3.7745040000000003,-4.486746,-5.718982,1.0,4055.5
0.0,0.517879,-0.419235,-0.012329000000000001,-0.012329000000000001,-1.34402,-3.136868,-3.696671,-3.54069,-4.0774349999999995,-5.321414,0.0,4055.0
-0.662902,0.417383,-2.876969,0.443896,0.443896,-1.004174,-3.071446,-3.7662660000000003,-3.7791550000000003,-4.09919,-5.351502,0.0,4073.0
-0.366524,0.061087,-3.381796,0.478763,0.478763,-0.899206,-2.943189,-3.8542050000000003,-4.059865,-4.226756,-5.3708,0.0,4092.5
0.32606,2.806622,-1.015801,-2.577886,-2.577886,1.6453470000000001,-0.09907200000000001,-1.075161,-1.454728,-1.550038,-2.501045,-1.0,3987.0
-1.088589,2.302302,-1.413914,0.22573400000000002,0.22573400000000002,1.118619,0.127628,-1.092759,-1.631632,-1.64965,-2.3673669999999998,0.0,3996.0
-0.434513,2.751831,-0.633147,0.788288,0.788288,0.191186,-0.239603,-1.586592,-2.231533,-2.267411,-2.820194,1.0,4027.5
-2.04878,0.01,-2.426829,1.800124,1.800124,-1.4487809999999999,-1.552439,-2.956098,-3.6621949999999996,-3.82,-4.18374,1.0,4100.0
-0.04884,0.40293,-0.854701,-0.121951,-0.121951,-1.316239,-1.137973,-2.4403740000000003,-3.263736,-3.5579970000000003,-3.7903949999999997,0.0,4095.0
0.208589,0.785276,-0.24539899999999998,-0.4884,-0.4884,-0.4,-0.474847,-1.637628,-2.5085889999999997,-2.9462580000000003,-3.130061,0.0,4075.0
-0.511821,0.25469200000000003,-1.1211309999999999,0.687117,0.687117,-0.558128,-1.038265,-1.8417419999999998,-2.893615,-3.4691690000000004,-3.605086,1.0,4103.0
0.244858,0.759672,-0.926787,-0.46307600000000004,-0.46307600000000004,0.181195,-0.5068560000000001,-1.019425,-2.165769,-2.831048,-2.986043,0.0,4084.0
-0.51327,0.275413,-0.8763139999999999,-2.203722,-2.203722,1.907862,1.5373059999999998,1.342848,0.19153699999999999,-0.502754,-0.7381909999999999,-1.0,3994.0
-1.249847,0.012253,-1.470408,2.1657490000000004,2.1657490000000004,-0.32349,-0.644529,-0.632275,-1.651146,-2.400686,-2.733325,1.0,4080.5
0.829311,1.1758879999999998,-0.037133,-1.004779,-1.004779,0.51244,0.49387299999999995,0.43734799999999996,-0.45178900000000005,-1.218963,-1.6590340000000001,-1.0,4039.5
1.209175,1.421092,0.0,-0.705533,-0.705533,0.767888,1.245325,1.077038,0.49925200000000003,-0.379456,-0.917892,-1.0,4011.0
0.702635,1.0037639999999999,-0.313676,-0.648217,-0.648217,0.9284819999999999,1.799247,1.619406,1.3117940000000001,0.397491,-0.192806,-1.0,3985.0
-0.250658,0.639178,-0.30079,0.112923,0.112923,0.792079,1.407445,1.36525,1.290889,0.402055,-0.193424,0.0,3989.5
-0.211653,0.186753,-0.9088649999999999,0.664244,0.664244,-0.194223,0.5415840000000001,0.569389,0.6741779999999999,-0.096116,-0.726677,1.0,4016.0
0.474763,0.474763,-0.8620690000000001,-0.34860599999999997,-0.34860599999999997,-0.032484,0.7108949999999999,0.9461940000000001,1.0257370000000001,0.378311,-0.249875,0.0,4002.0
0.590601,0.829354,-0.23875300000000002,-0.574713,-0.574713,0.384519,0.981402,1.501215,1.513571,1.122895,0.41551499999999997,-1.0,3979.0
0.012778,3.075645,-0.9181229999999999,-1.658708,-1.658708,1.709686,2.247636,3.018145,3.044339,2.882699,2.1556349999999997,-1.0,3913.0
-1.171137,2.405742,-1.27188,1.4694610000000001,1.4694610000000001,0.14104,0.707719,1.308819,1.422995,1.448684,0.75893,1.0,3970.5
-0.351891,2.518537,-0.829458,0.201486,0.201486,-0.248838,0.248838,0.909891,1.075782,1.248712,0.663148,0.0,3978.5
0.301697,0.70396,-0.062854,-0.025135,-0.025135,-0.346952,0.118165,0.771842,1.089252,1.249026,0.77268,0.0,3977.5
0.621512,0.772451,-0.659564,-0.8925200000000001,-0.8925200000000001,0.36275999999999997,0.844749,1.4070690000000001,1.931126,2.045662,1.787164,-1.0,3942.0
0.292695,0.725375,-0.343599,-0.329782,-0.329782,0.7762789999999999,1.035887,1.479596,2.143039,2.255027,2.182489,0.0,3929.0
1.422659,1.461459,-0.193999,-1.603461,-1.603461,1.8779099999999997,2.362907,2.912571,3.504915,3.7071910000000003,3.8053980000000003,-1.0,3866.0
-0.950668,0.719424,-0.963515,0.6725300000000001,0.6725300000000001,0.752826,1.3604829999999999,1.9021919999999999,2.5526720000000003,2.808325,3.041281,1.0,3892.0
-0.345269,0.882353,-0.434783,0.462487,0.462487,-0.056266,0.658568,1.2122760000000001,1.8695650000000001,2.256266,2.488065,0.0,3910.0
-0.30690500000000004,0.44756999999999997,-0.652174,0.0,0.0,-0.21994899999999998,0.482097,1.040068,1.622762,2.168287,2.364024,0.0,3910.0
-0.419048,0.546032,-0.472396,0.703325,0.703325,-0.8736510000000001,-0.15746,0.25396799999999997,0.726984,1.363302,1.5496299999999998,1.0,3937.5
1.612279,2.502257,-0.090288,-1.5492059999999999,-1.5492059999999999,0.740359,1.17116,1.637216,2.160454,2.727718,2.978632,-1.0,3876.5
-0.484138,0.36947399999999997,-1.0192379999999999,1.23823,1.23823,-0.326156,-0.203848,0.23867199999999997,0.7121930000000001,1.29749,1.576422,1.0,3924.5
-0.7721520000000001,0.582278,-0.7721520000000001,0.649764,0.649764,-0.767089,-0.9177219999999999,-0.49620299999999995,-0.051266,0.516962,0.889452,1.0,3950.0
0.8296110000000001,0.9700059999999999,-0.216975,-0.822785,-0.822785,0.094448,-0.15826400000000002,0.224633,0.658583,1.161455,1.659647,-1.0,3917.5
0.152944,0.369615,-0.764721,0.140396,0.140396,-0.119806,-0.31353600000000004,0.101113,0.43843999999999994,0.855468,1.4283290000000002,0.0,3923.0
