0.393701,1.068616,-0.56243,0.5087619999999999,0.5087619999999999,-1.766029,1.7491560000000002,2.129734,3.697975,4.0,3.8076489999999996,0.0,1778.0
-1.845638,0.111857,-2.628635,0.56243,0.56243,-1.498881,0.57047,1.34601,2.869128,3.230425,3.2009689999999997,1.0,1788.0
0.7972670000000001,1.480638,-0.512528,-1.789709,-1.789709,0.740319,1.55467,2.870159,4.219818,4.756264,5.017084,-1.0,1756.0
-0.4616270000000001,0.115407,-1.961916,-1.309795,-1.309795,1.834968,2.077322,3.750721,4.901904,5.846508999999999,6.2031160000000005,-1.0,1733.0
-0.900901,0.45045,-1.632883,2.481246,2.481246,-0.551802,-1.036036,1.216216,1.908784,3.182432,3.490991,1.0,1776.0
0.34110300000000005,1.1938600000000001,-0.5116539999999999,-0.9572069999999999,-0.9572069999999999,0.19329200000000002,-0.25582699999999997,1.963237,2.4729959999999997,3.893121,4.301687,-1.0,1759.0
-1.612903,0.9139790000000001,-2.3655909999999998,5.741899,5.741899,-4.473118,-4.892473000000001,-3.706093,-3.051075,-1.784946,-1.383512,1.0,1860.0
1.652452,2.505331,-0.10661,0.860215,0.860215,-4.008529,-4.856077,-4.630419,-3.7846480000000002,-2.7590619999999997,-2.288557,1.0,1876.0
2.632965,2.632965,-0.684571,1.226013,1.226013,-3.422854,-5.244866,-5.704757,-4.844655,-4.099,-3.408812,1.0,1899.0
-2.933738,0.25290799999999997,-3.28781,4.107425,4.107425,-5.199798,-7.931209,-9.131681,-8.105716000000001,-7.8017199999999995,-6.956668,1.0,1977.0
0.200501,1.453634,-0.350877,0.9104700000000001,0.9104700000000001,-3.689223,-7.6741850000000005,-9.2665,-8.496241,-8.457142999999999,-7.612364,1.0,1995.0
-0.927282,0.048804,-1.171303,2.7067669999999997,2.7067669999999997,-4.382626,-8.833577,-10.571011,-10.536847,-10.47145,-9.767366,1.0,2049.0
